Peak.ID	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type
EZH2_PeakRegion_05203	chr7	126371401	126372999	+	0	NA	TTS (ENSMUST00000150476)	-TTS (ENSMUST00000150476)	362	ENSMUST00000152000	ENSMUSG00000030741	ENSMUST00000150748	NA	ENSMUSG00000030741	Spns1	NA	spinster homolog 1 [Source:MGI Symbol;Acc:MGI:1920908]	protein_coding
EZH2_PeakRegion_07085	chr10	78424801	78427199	+	0	NA	intron (ENSMUST00000005185, intron 1 of 2)	-intron (ENSMUST00000005185, intron 1 of 2)	330	ENSMUST00000005185	ENSMUSG00000005054	ENSMUST00000005185	NA	ENSMUSG00000005054	Cstb	NA	cystatin B [Source:MGI Symbol;Acc:MGI:109514]	protein_coding
EZH2_PeakRegion_11786	chr19	5565601	5573399	+	0	NA	exon (ENSMUST00000096318, exon 2 of 2)	-exon (ENSMUST00000096318, exon 2 of 2)	1426	ENSMUST00000096318	ENSMUSG00000049562	ENSMUST00000096318	NA	ENSMUSG00000049562	Ap5b1	NA	adaptor-related protein complex 5, beta 1 subunit [Source:MGI Symbol;Acc:MGI:2685808]	protein_coding
EZH2_PeakRegion_06284	chr9	45194601	45205399	+	0	NA	intron (ENSMUST00000171799, intron 1 of 4)	-intron (ENSMUST00000171799, intron 1 of 4)	3976	ENSMUST00000165263	ENSMUSG00000032091	ENSMUST00000034599	NA	ENSMUSG00000032091	Tmprss4	NA	transmembrane protease, serine 4 [Source:MGI Symbol;Acc:MGI:2384877]	protein_coding
EZH2_PeakRegion_05877	chr8	106892401	106894199	+	0	NA	promoter-TSS (ENSMUST00000047629)	-promoter-TSS (ENSMUST00000047629)	-85	ENSMUST00000175940	ENSMUSG00000046691	ENSMUST00000176515	NA	ENSMUSG00000046691	Chtf8	NA	CTF8, chromosome transmission fidelity factor 8 [Source:MGI Symbol;Acc:MGI:2443370]	protein_coding
EZH2_PeakRegion_08967	chr12	112643001	112649199	+	0	NA	intron (ENSMUST00000109755, intron 1 of 2)	-intron (ENSMUST00000021728, intron 1 of 3)	1272	ENSMUST00000109755	ENSMUSG00000064326	ENSMUST00000109755	NA	ENSMUSG00000064326	Siva1	NA	SIVA1, apoptosis-inducing factor [Source:MGI Symbol;Acc:MGI:1353606]	protein_coding
EZH2_PeakRegion_00821	chr2	27539001	27541399	+	0	NA	promoter-TSS (ENSMUST00000116888)	-promoter-TSS (ENSMUST00000116888)	-226	ENSMUST00000142511	ENSMUSG00000085929	ENSMUST00000142511	NA	ENSMUSG00000085929	Gm13421	NA	predicted gene 13421 [Source:MGI Symbol;Acc:MGI:3649922]	processed_transcript
EZH2_PeakRegion_00701	chr2	6593801	6595999	+	0	NA	intron (ENSMUST00000183984, intron 8 of 13)	-intron (ENSMUST00000002176, intron 10 of 15)	-2100	ENSMUST00000182355	ENSMUSG00000002107	ENSMUST00000150624	NA	ENSMUSG00000002107	Celf2	NA	CUGBP, Elav-like family member 2 [Source:MGI Symbol;Acc:MGI:1338822]	protein_coding
EZH2_PeakRegion_03281	chr5	57714201	57722599	+	0	NA	promoter-TSS (ENSMUST00000180708)	-promoter-TSS (ENSMUST00000180708)	135	ENSMUST00000094783	ENSMUSG00000029108	ENSMUST00000195156	NA	ENSMUSG00000029108	Pcdh7	NA	protocadherin 7 [Source:MGI Symbol;Acc:MGI:1860487]	protein_coding
EZH2_PeakRegion_02599	chr4	123015801	123019399	+	0	NA	intron (ENSMUST00000147165, intron 1 of 9)	-intron (ENSMUST00000102649, intron 1 of 10)	1003	ENSMUST00000147165	ENSMUSG00000028653	ENSMUST00000102649	NA	ENSMUSG00000028653	Trit1	NA	tRNA isopentenyltransferase 1 [Source:MGI Symbol;Acc:MGI:1914216]	protein_coding
EZH2_PeakRegion_11041	chr17	32353201	32356599	+	0	NA	TTS (ENSMUST00000064694)	-TTS (ENSMUST00000064694)	-4319	ENSMUST00000050214	ENSMUSG00000002625	ENSMUST00000050214	NA	ENSMUSG00000002625	Akap8l	NA	A kinase (PRKA) anchor protein 8-like [Source:MGI Symbol;Acc:MGI:1860606]	protein_coding
EZH2_PeakRegion_06894	chr10	30841601	30845599	+	0	NA	promoter-TSS (ENSMUST00000019924)	-promoter-TSS (ENSMUST00000019924)	-799	ENSMUST00000019924	ENSMUSG00000019789	ENSMUST00000019924	NA	ENSMUSG00000019789	Hey2	NA	hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]	protein_coding
EZH2_PeakRegion_09611	chr14	52196601	52198999	+	0	NA	promoter-TSS (ENSMUST00000046709)	-promoter-TSS (ENSMUST00000046709)	298	ENSMUST00000180857	ENSMUSG00000097533	ENSMUST00000180857	NA	ENSMUSG00000097533	Gm26590	NA	predicted gene, 26590 [Source:MGI Symbol;Acc:MGI:5477084]	antisense
EZH2_PeakRegion_11788	chr19	5608001	5610999	+	0	NA	exon (ENSMUST00000113641, exon 3 of 14)	-exon (ENSMUST00000113641, exon 3 of 14)	594	ENSMUST00000113641	ENSMUSG00000024926	ENSMUST00000113641	NA	ENSMUSG00000024926	Kat5	NA	K(lysine) acetyltransferase 5 [Source:MGI Symbol;Acc:MGI:1932051]	protein_coding
EZH2_PeakRegion_04226	chr6	91200401	91202599	+	0	NA	Intergenic	Intergenic	-10955	ENSMUST00000113498	ENSMUSG00000064080	ENSMUST00000041544	NA	ENSMUSG00000064080	Fbln2	NA	fibulin 2 [Source:MGI Symbol;Acc:MGI:95488]	protein_coding
EZH2_PeakRegion_06380	chr9	57830201	57832399	+	0	NA	intron (ENSMUST00000170133, intron 2 of 3)	-intron (ENSMUST00000004780, intron 1 of 7)	2936	ENSMUST00000004780	ENSMUSG00000004661	ENSMUST00000098686	NA	ENSMUSG00000004661	Arid3b	NA	AT rich interactive domain 3B (BRIGHT-like) [Source:MGI Symbol;Acc:MGI:1930768]	protein_coding
EZH2_PeakRegion_07956	chr11	83941801	83942399	+	0	NA	promoter-TSS (ENSMUST00000049257)	-promoter-TSS (ENSMUST00000049257)	38	ENSMUST00000049257	ENSMUSG00000020677	ENSMUST00000049257	NA	ENSMUSG00000020677	Ddx52	NA	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52 [Source:MGI Symbol;Acc:MGI:1925644]	protein_coding
EZH2_PeakRegion_09933	chr15	36789401	36797599	+	0	NA	promoter-TSS (ENSMUST00000151635)	-promoter-TSS (ENSMUST00000151635)	19	ENSMUST00000154879	ENSMUSG00000022285	ENSMUST00000154879	NA	ENSMUSG00000022285	Ywhaz	NA	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:MGI Symbol;Acc:MGI:109484]	protein_coding
EZH2_PeakRegion_00015	chr1	9699601	9701199	+	0	NA	promoter-TSS (ENSMUST00000088658)	-promoter-TSS (ENSMUST00000088658)	-191	ENSMUST00000088658	ENSMUSG00000025912	ENSMUST00000160022	NA	ENSMUSG00000025912	Mybl1	NA	myeloblastosis oncogene-like 1 [Source:MGI Symbol;Acc:MGI:99925]	protein_coding
EZH2_PeakRegion_03458	chr5	112574801	112579799	+	0	NA	promoter-TSS (ENSMUST00000075387)	-promoter-TSS (ENSMUST00000075387)	-102	ENSMUST00000079491	ENSMUSG00000058153	ENSMUST00000079491	NA	ENSMUSG00000058153	Sez6l	NA	seizure related 6 homolog like [Source:MGI Symbol;Acc:MGI:1935121]	protein_coding
EZH2_PeakRegion_04138	chr6	83066001	83073199	+	0	NA	intron (ENSMUST00000174674, intron 1 of 1)	-intron (ENSMUST00000089641, intron 1 of 2)	543	ENSMUST00000089641	ENSMUSG00000068327	ENSMUST00000089641	NA	ENSMUSG00000068327	Tlx2	NA	T cell leukemia, homeobox 2 [Source:MGI Symbol;Acc:MGI:1350935]	protein_coding
EZH2_PeakRegion_01383	chr2	146217801	146226199	+	0	NA	promoter-TSS (ENSMUST00000089257)	-promoter-TSS (ENSMUST00000089257)	79	ENSMUST00000089257	ENSMUSG00000068154	ENSMUST00000089257	NA	ENSMUSG00000068154	Insm1	NA	insulinoma-associated 1 [Source:MGI Symbol;Acc:MGI:1859980]	protein_coding
EZH2_PeakRegion_07843	chr11	74552601	74561399	+	0	NA	intron (ENSMUST00000145524, intron 2 of 5)	-intron (ENSMUST00000047488, intron 2 of 24)	33124	ENSMUST00000145524	ENSMUSG00000038807	ENSMUST00000102521	NA	ENSMUSG00000038807	Rap1gap2	NA	RAP1 GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:3028623]	protein_coding
EZH2_PeakRegion_11590	chr18	60744001	60752599	+	0	NA	Intergenic	Intergenic	-26210	ENSMUST00000025511	ENSMUSG00000024608	ENSMUST00000137400	NA	ENSMUSG00000024608	Rps14	NA	ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:98107]	protein_coding
EZH2_PeakRegion_00751	chr2	21204001	21207399	+	0	NA	promoter-TSS (ENSMUST00000027992)	-promoter-TSS (ENSMUST00000027992)	-24	ENSMUST00000054591	ENSMUSG00000048550	ENSMUST00000102952	NA	ENSMUSG00000048550	Thnsl1	NA	threonine synthase-like 1 (bacterial) [Source:MGI Symbol;Acc:MGI:2139347]	protein_coding
EZH2_PeakRegion_00073	chr1	36510001	36515999	+	0	NA	promoter-TSS (ENSMUST00000154225)	-promoter-TSS (ENSMUST00000154225)	-97	ENSMUST00000154225	ENSMUSG00000001138	ENSMUST00000001166	NA	ENSMUSG00000001138	Cnnm3	NA	cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055]	protein_coding
EZH2_PeakRegion_11911	chr19	14594401	14601199	+	0	NA	exon (ENSMUST00000052011, exon 1 of 20)	-exon (ENSMUST00000052011, exon 1 of 20)	183	ENSMUST00000052011	ENSMUSG00000024642	ENSMUST00000167776	NA	ENSMUSG00000024642	Tle4	NA	transducin-like enhancer of split 4 [Source:MGI Symbol;Acc:MGI:104633]	protein_coding
EZH2_PeakRegion_11766	chr19	4838201	4840399	+	0	NA	promoter-TSS (ENSMUST00000037246)	-promoter-TSS (ENSMUST00000037246)	22	ENSMUST00000037246	ENSMUSG00000034108	ENSMUST00000037246	NA	ENSMUSG00000034108	Ccs	NA	copper chaperone for superoxide dismutase [Source:MGI Symbol;Acc:MGI:1333783]	protein_coding
EZH2_PeakRegion_05932	chr8	111889801	111890999	+	0	NA	exon (ENSMUST00000034430, exon 2 of 2)	-exon (ENSMUST00000034430, exon 2 of 2)	11096	ENSMUST00000158375	ENSMUSG00000089000	ENSMUST00000158375	NA	ENSMUSG00000089000	Gm23853	NA	predicted gene, 23853 [Source:MGI Symbol;Acc:MGI:5453630]	snRNA
EZH2_PeakRegion_07065	chr10	77416401	77420599	+	0	NA	promoter-TSS (ENSMUST00000020496)	-promoter-TSS (ENSMUST00000020496)	-230	ENSMUST00000144547	ENSMUSG00000020262	ENSMUST00000156583	NA	ENSMUSG00000020262	Adarb1	NA	adenosine deaminase, RNA-specific, B1 [Source:MGI Symbol;Acc:MGI:891999]	protein_coding
EZH2_PeakRegion_06264	chr9	44410801	44412999	+	0	NA	intron (ENSMUST00000053286, intron 8 of 10)	-intron (ENSMUST00000053286, intron 8 of 10)	4186	ENSMUST00000080300	ENSMUSG00000009927	ENSMUST00000080300	NA	ENSMUSG00000009927	Rps25	NA	ribosomal protein S25 [Source:MGI Symbol;Acc:MGI:1922867]	protein_coding
EZH2_PeakRegion_01732	chr3	35753801	35755599	+	0	NA	intron (ENSMUST00000029257, intron 1 of 29)	-intron (ENSMUST00000029257, intron 1 of 29)	562	ENSMUST00000029257	ENSMUSG00000037400	ENSMUST00000029257	NA	ENSMUSG00000037400	Atp11b	NA	ATPase, class VI, type 11B [Source:MGI Symbol;Acc:MGI:1923545]	protein_coding
EZH2_PeakRegion_00779	chr2	25496401	25507199	+	0	NA	promoter-TSS (ENSMUST00000015227)	-promoter-TSS (ENSMUST00000015227)	-81	ENSMUST00000015227	ENSMUSG00000015083	ENSMUST00000015227	NA	ENSMUSG00000015083	C8g	NA	complement component 8, gamma polypeptide [Source:MGI Symbol;Acc:MGI:88237]	protein_coding
EZH2_PeakRegion_06438	chr9	64193801	64197799	+	0	NA	promoter-TSS (ENSMUST00000152535)	-promoter-TSS (ENSMUST00000152535)	-122	ENSMUST00000152535	ENSMUSG00000004936	ENSMUST00000152675	NA	ENSMUSG00000004936	Map2k1	NA	mitogen-activated protein kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346866]	protein_coding
EZH2_PeakRegion_08987	chr12	116618401	116621799	+	0	NA	intron (ENSMUST00000191106, intron 2 of 4)	-intron (ENSMUST00000070733, intron 2 of 22)	22847	ENSMUST00000186869	ENSMUSG00000101814	ENSMUST00000186869	NA	ENSMUSG00000101814	Gm17807	NA	predicted gene, 17807 [Source:MGI Symbol;Acc:MGI:5009993]	processed_pseudogene
EZH2_PeakRegion_04378	chr6	120529001	120532199	+	0	NA	intron (ENSMUST00000075303, intron 1 of 7)	-intron (ENSMUST00000075303, intron 1 of 7)	690	ENSMUST00000125666	ENSMUSG00000058979	ENSMUST00000075303	NA	ENSMUSG00000058979	Hdhd5	NA	haloacid dehalogenase like hydrolase domain containing 5 [Source:MGI Symbol;Acc:MGI:2136976]	protein_coding
EZH2_PeakRegion_10325	chr15	99695201	99706199	+	0	NA	exon (ENSMUST00000023758, exon 12 of 12)	-exon (ENSMUST00000023758, exon 12 of 12)	-1587	ENSMUST00000023759	ENSMUSG00000023018	ENSMUST00000023759	NA	ENSMUSG00000023018	Smarcd1	NA	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:MGI Symbol;Acc:MGI:1933623]	protein_coding
EZH2_PeakRegion_07906	chr11	78260401	78263199	+	0	NA	promoter-TSS (ENSMUST00000010421)	-promoter-TSS (ENSMUST00000010421)	48	ENSMUST00000010421	ENSMUSG00000010277	ENSMUST00000145145	NA	ENSMUSG00000010277	2610507B11Rik	NA	RIKEN cDNA 2610507B11 gene [Source:MGI Symbol;Acc:MGI:1919753]	protein_coding
EZH2_PeakRegion_04672	chr7	27444401	27450199	+	0	NA	promoter-TSS (ENSMUST00000011895)	-promoter-TSS (ENSMUST00000011895)	386	ENSMUST00000152572	ENSMUSG00000011751	ENSMUST00000011895	NA	ENSMUSG00000011751	Sptbn4	NA	spectrin beta, non-erythrocytic 4 [Source:MGI Symbol;Acc:MGI:1890574]	protein_coding
EZH2_PeakRegion_08932	chr12	110443201	110452599	+	0	NA	Intergenic	Intergenic	-37839	ENSMUST00000109832	ENSMUSG00000017843	ENSMUST00000109832	NA	ENSMUSG00000017843	Ppp2r5c	NA	protein phosphatase 2, regulatory subunit B', gamma [Source:MGI Symbol;Acc:MGI:1349475]	protein_coding
EZH2_PeakRegion_01787	chr3	59004801	59007999	+	0	NA	promoter-TSS (ENSMUST00000029393)	-promoter-TSS (ENSMUST00000029393)	-578	ENSMUST00000164225	ENSMUSG00000056476	ENSMUST00000029393	NA	ENSMUSG00000056476	Med12l	NA	mediator complex subunit 12-like [Source:MGI Symbol;Acc:MGI:2139916]	protein_coding
EZH2_PeakRegion_11633	chr18	65577801	65597799	+	0	NA	intron (ENSMUST00000182973, intron 1 of 1)	-intron (ENSMUST00000049016, intron 2 of 5)	3863	ENSMUST00000182973	ENSMUSG00000042439	ENSMUST00000183326	NA	ENSMUSG00000042439	Zfp532	NA	zinc finger protein 532 [Source:MGI Symbol;Acc:MGI:3036282]	protein_coding
EZH2_PeakRegion_00945	chr2	33444401	33444599	+	0	NA	Intergenic	Intergenic	-2302	ENSMUST00000132913	ENSMUSG00000085742	ENSMUST00000132913	NA	ENSMUSG00000085742	Gm13536	NA	predicted gene 13536 [Source:MGI Symbol;Acc:MGI:3651924]	antisense
EZH2_PeakRegion_03408	chr5	105654001	105655799	+	0	NA	Intergenic	Intergenic	-45069	ENSMUST00000060531	ENSMUSG00000046079	ENSMUST00000120847	NA	ENSMUSG00000046079	Lrrc8d	NA	leucine rich repeat containing 8D [Source:MGI Symbol;Acc:MGI:1922368]	protein_coding
EZH2_PeakRegion_05987	chr8	120626801	120637999	+	0	NA	intron (ENSMUST00000181333, intron 1 of 3)	-intron (ENSMUST00000123927, intron 1 of 3)	1963	ENSMUST00000144417	ENSMUSG00000043687	ENSMUST00000144417	NA	ENSMUSG00000043687	1190005I06Rik	NA	RIKEN cDNA 1190005I06 gene [Source:MGI Symbol;Acc:MGI:1916168]	protein_coding
EZH2_PeakRegion_06617	chr9	103363601	103364999	+	0	NA	exon (ENSMUST00000190127, exon 1 of 1)	-exon (ENSMUST00000190127, exon 1 of 1)	597	ENSMUST00000116517	ENSMUSG00000032803	ENSMUST00000190226	NA	ENSMUSG00000032803	Cdv3	NA	carnitine deficiency-associated gene expressed in ventricle 3 [Source:MGI Symbol;Acc:MGI:2448759]	protein_coding
EZH2_PeakRegion_08253	chr11	106998401	107000599	+	0	NA	promoter-TSS (ENSMUST00000018506)	-promoter-TSS (ENSMUST00000018506)	41	ENSMUST00000018506	ENSMUSG00000018362	ENSMUST00000144834	NA	ENSMUSG00000018362	Kpna2	NA	karyopherin (importin) alpha 2 [Source:MGI Symbol;Acc:MGI:103561]	protein_coding
EZH2_PeakRegion_06543	chr9	83924801	83925799	+	0	NA	exon (ENSMUST00000034801, exon 1 of 11)	-exon (ENSMUST00000034801, exon 1 of 11)	150	ENSMUST00000034801	ENSMUSG00000032263	ENSMUST00000188200	NA	ENSMUSG00000032263	Bckdhb	NA	branched chain ketoacid dehydrogenase E1, beta polypeptide [Source:MGI Symbol;Acc:MGI:88137]	protein_coding
EZH2_PeakRegion_05449	chr8	15016201	15020999	+	0	NA	intron (ENSMUST00000184288, intron 1 of 1)	-intron (ENSMUST00000069399, intron 1 of 1)	307	ENSMUST00000184288	ENSMUSG00000098322	ENSMUST00000184288	NA	ENSMUSG00000098322	5830468F06Rik	NA	RIKEN cDNA 5830468F06 gene [Source:MGI Symbol;Acc:MGI:1923332]	antisense
EZH2_PeakRegion_04500	chr6	148439401	148445399	+	0	NA	promoter-TSS (ENSMUST00000140797)	-promoter-TSS (ENSMUST00000140797)	-765	ENSMUST00000140797	ENSMUSG00000030306	ENSMUST00000060095	NA	ENSMUSG00000030306	Tmtc1	NA	transmembrane and tetratricopeptide repeat containing 1 [Source:MGI Symbol;Acc:MGI:3039590]	protein_coding
EZH2_PeakRegion_06360	chr9	56791201	56799399	+	0	NA	Intergenic	Intergenic	56663	ENSMUST00000055036	ENSMUSG00000045620	ENSMUST00000055036	NA	ENSMUSG00000045620	Odf3l1	NA	outer dense fiber of sperm tails 3-like 1 [Source:MGI Symbol;Acc:MGI:2681875]	protein_coding
EZH2_PeakRegion_07908	chr11	78464601	78467199	+	0	NA	exon (ENSMUST00000001126, exon 1 of 5)	-exon (ENSMUST00000001126, exon 1 of 5)	150	ENSMUST00000146431	ENSMUSG00000020829	ENSMUST00000180786	NA	ENSMUSG00000020829	Slc46a1	NA	solute carrier family 46, member 1 [Source:MGI Symbol;Acc:MGI:1098733]	protein_coding
EZH2_PeakRegion_04376	chr6	120487001	120495599	+	0	NA	exon (ENSMUST00000178687, exon 1 of 1)	-exon (ENSMUST00000178687, exon 1 of 1)	2507	ENSMUST00000178687	ENSMUSG00000094626	ENSMUST00000178687	NA	ENSMUSG00000094626	Tmem121b	NA	transmembrane protein 121B [Source:MGI Symbol;Acc:MGI:2136977]	protein_coding
EZH2_PeakRegion_09202	chr13	51763401	51763799	+	0	NA	intron (ENSMUST00000110040, intron 1 of 16)	-intron (ENSMUST00000021900, intron 1 of 15)	-1694	ENSMUST00000174907	ENSMUSG00000092648	ENSMUST00000174907	NA	ENSMUSG00000092648	Gm23566	NA	predicted gene, 23566 [Source:MGI Symbol;Acc:MGI:5453343]	miRNA
EZH2_PeakRegion_03406	chr5	105413601	105418999	+	0	NA	intron (ENSMUST00000112707, intron 1 of 4)	-intron (ENSMUST00000112707, intron 1 of 4)	525	ENSMUST00000112707	ENSMUSG00000070639	ENSMUST00000112707	NA	ENSMUSG00000070639	Lrrc8b	NA	leucine rich repeat containing 8 family, member B [Source:MGI Symbol;Acc:MGI:2141353]	protein_coding
EZH2_PeakRegion_01363	chr2	137113401	137118199	+	0	NA	intron (ENSMUST00000028735, intron 1 of 25)	-intron (ENSMUST00000028735, intron 1 of 25)	844	ENSMUST00000028735	ENSMUSG00000027276	ENSMUST00000133640	NA	ENSMUSG00000027276	Jag1	NA	jagged 1 [Source:MGI Symbol;Acc:MGI:1095416]	protein_coding
EZH2_PeakRegion_01540	chr2	164800601	164806799	+	0	NA	intron (ENSMUST00000136767, intron 1 of 2)	-intron (ENSMUST00000017451, intron 1 of 5)	1122	ENSMUST00000136767	ENSMUSG00000017307	ENSMUST00000103094	NA	ENSMUSG00000017307	Acot8	NA	acyl-CoA thioesterase 8 [Source:MGI Symbol;Acc:MGI:2158201]	protein_coding
EZH2_PeakRegion_05253	chr7	128522801	128524599	+	0	NA	exon (ENSMUST00000033136, exon 1 of 4)	-exon (ENSMUST00000033136, exon 1 of 4)	117	ENSMUST00000033136	ENSMUSG00000030847	ENSMUST00000033136	NA	ENSMUSG00000030847	Bag3	NA	BCL2-associated athanogene 3 [Source:MGI Symbol;Acc:MGI:1352493]	protein_coding
EZH2_PeakRegion_10995	chr17	28800201	28802399	+	0	NA	promoter-TSS (ENSMUST00000136233)	-promoter-TSS (ENSMUST00000136233)	210	ENSMUST00000004985	ENSMUSG00000063952	ENSMUST00000140973	NA	ENSMUSG00000063952	Brpf3	NA	bromodomain and PHD finger containing, 3 [Source:MGI Symbol;Acc:MGI:2146836]	protein_coding
EZH2_PeakRegion_08449	chr11	120480801	120480999	+	0	NA	TTS (ENSMUST00000135231)	-TTS (ENSMUST00000135231)	3385	ENSMUST00000135231	ENSMUSG00000025793	ENSMUST00000026900	NA	ENSMUSG00000025793	Hgs	NA	HGF-regulated tyrosine kinase substrate [Source:MGI Symbol;Acc:MGI:104681]	protein_coding
EZH2_PeakRegion_03261	chr5	45447601	45452199	+	0	NA	promoter-TSS (ENSMUST00000120867)	-promoter-TSS (ENSMUST00000120867)	65	ENSMUST00000120867	ENSMUSG00000015806	ENSMUST00000127562	NA	ENSMUSG00000015806	Qdpr	NA	quinoid dihydropteridine reductase [Source:MGI Symbol;Acc:MGI:97836]	protein_coding
EZH2_PeakRegion_10213	chr15	85658401	85658599	+	0	NA	exon (ENSMUST00000194753, exon 1 of 1)	-exon (ENSMUST00000194753, exon 1 of 1)	2834	ENSMUST00000194753	ENSMUSG00000103674	ENSMUST00000194753	NA	ENSMUSG00000103674	NA	NA	NA	NA
EZH2_PeakRegion_01475	chr2	156724001	156749399	+	0	NA	intron (ENSMUST00000099145, intron 1 of 6)	-intron (ENSMUST00000000094, intron 1 of 6)	15208	ENSMUST00000099145	ENSMUSG00000061689	ENSMUST00000109566	NA	ENSMUSG00000061689	Dlgap4	NA	DLG associated protein 4 [Source:MGI Symbol;Acc:MGI:2138865]	protein_coding
EZH2_PeakRegion_03345	chr5	76904801	76907199	+	0	NA	promoter-TSS (ENSMUST00000120963)	-promoter-TSS (ENSMUST00000120963)	-486	ENSMUST00000120963	ENSMUSG00000055923	ENSMUST00000135697	NA	ENSMUSG00000055923	Aasdh	NA	aminoadipate-semialdehyde dehydrogenase [Source:MGI Symbol;Acc:MGI:2442517]	protein_coding
EZH2_PeakRegion_06022	chr8	122566601	122570799	+	0	NA	intron (ENSMUST00000006760, intron 1 of 9)	-intron (ENSMUST00000006760, intron 1 of 9)	685	ENSMUST00000006760	ENSMUSG00000006585	ENSMUST00000006760	NA	ENSMUSG00000006585	Cdt1	NA	chromatin licensing and DNA replication factor 1 [Source:MGI Symbol;Acc:MGI:1914427]	protein_coding
EZH2_PeakRegion_06436	chr9	64016001	64025799	+	0	NA	TTS (ENSMUST00000179458)	-TTS (ENSMUST00000179458)	1132	ENSMUST00000179458	ENSMUSG00000036867	ENSMUST00000144323	NA	ENSMUSG00000036867	Smad6	NA	SMAD family member 6 [Source:MGI Symbol;Acc:MGI:1336883]	protein_coding
EZH2_PeakRegion_04219	chr6	90798001	90803199	+	0	NA	intron (ENSMUST00000101151, intron 1 of 13)	-intron (ENSMUST00000101151, intron 1 of 13)	9523	ENSMUST00000101151	ENSMUSG00000034312	ENSMUST00000146977	NA	ENSMUSG00000034312	Iqsec1	NA	IQ motif and Sec7 domain 1 [Source:MGI Symbol;Acc:MGI:1196356]	protein_coding
EZH2_PeakRegion_04110	chr6	71796801	71809399	+	0	NA	intron (ENSMUST00000121469, intron 6 of 6)	-intron (ENSMUST00000121469, intron 6 of 6)	20710	ENSMUST00000065103	ENSMUSG00000052962	ENSMUST00000065103	NA	ENSMUSG00000052962	Mrpl35	NA	mitochondrial ribosomal protein L35 [Source:MGI Symbol;Acc:MGI:1913473]	protein_coding
EZH2_PeakRegion_11768	chr19	4981801	5003199	+	0	NA	Intergenic	Intergenic	-2529	ENSMUST00000056129	ENSMUSG00000045903	ENSMUST00000056129	NA	ENSMUSG00000045903	Npas4	NA	neuronal PAS domain protein 4 [Source:MGI Symbol;Acc:MGI:2664186]	protein_coding
EZH2_PeakRegion_07387	chr10	128695001	128698199	+	0	NA	promoter-TSS (ENSMUST00000000727)	-promoter-TSS (ENSMUST00000000727)	-332	ENSMUST00000000727	ENSMUSG00000000711	ENSMUST00000000727	NA	ENSMUSG00000000711	Rab5b	NA	RAB5B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105938]	protein_coding
EZH2_PeakRegion_10466	chr16	16357601	16359999	+	0	NA	exon (ENSMUST00000023477, exon 1 of 18)	-exon (ENSMUST00000023477, exon 1 of 18)	230	ENSMUST00000096229	ENSMUSG00000022789	ENSMUST00000096229	NA	ENSMUSG00000022789	Dnm1l	NA	dynamin 1-like [Source:MGI Symbol;Acc:MGI:1921256]	protein_coding
EZH2_PeakRegion_10999	chr17	29006801	29008799	+	0	NA	promoter-TSS (ENSMUST00000142366)	-promoter-TSS (ENSMUST00000142366)	-65	ENSMUST00000142366	ENSMUSG00000024006	ENSMUST00000142366	NA	ENSMUSG00000024006	Stk38	NA	serine/threonine kinase 38 [Source:MGI Symbol;Acc:MGI:2442572]	protein_coding
EZH2_PeakRegion_08445	chr11	120343201	120354999	+	0	NA	promoter-TSS (ENSMUST00000062147)	-promoter-TSS (ENSMUST00000062147)	422	ENSMUST00000143813	ENSMUSG00000043644	ENSMUST00000143813	NA	ENSMUSG00000043644	0610009L18Rik	NA	RIKEN cDNA 0610009L18 gene [Source:MGI Symbol;Acc:MGI:1914088]	bidirectional_promoter_lncRNA
EZH2_PeakRegion_03096	chr5	24475601	24487799	+	0	NA	intron (ENSMUST00000024123, intron 8 of 17)	-intron (ENSMUST00000024123, intron 8 of 17)	29523	ENSMUST00000024123	ENSMUSG00000023353	ENSMUST00000024123	NA	ENSMUSG00000023353	Agap3	NA	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2183446]	protein_coding
